taxonID;name
220497;Draba lactea
220498;Draba muralis
563;Draba nemorosa
220500;Draba nivalis
220508;Draba verna
1939;Erucastrum supinum
220517;Erysimum strictum
943;Lepidium campestre
1872;Lepidium coronopus
220470;Lepidium draba
223841;Lepidium draba subsp. draba
1395;Nasturtium officinale
220607;Noccaea caerulescens
223883;Noccaea caerulescens subsp. brachypetala
223884;Noccaea caerulescens subsp. caerulescens
220583;Rorippa amphibia
220585;Rorippa palustris
223879;Rorippa palustris subsp. palustris
220605;Teesdalia nudicaulis
220422;Turritis glabra
1560;Thesium alpinum
220649;Armeria maritima
223896;Armeria maritima subsp. elongata
223897;Armeria maritima subsp. intermedia
223898;Armeria maritima subsp. maritima
86;Armeria scabra
978;Limonium vulgare
223957;Limonium vulgare var. hallandicum
223958;Limonium vulgare var. vulgare
220684;Bistorta officinalis
220685;Bistorta vivipara
220780;Fallopia convolvulus
220781;Fallopia dumetorum
222553;Koenigia islandica
220833;Oxyria digyna
221909;Persicaria amphibia
220838;Persicaria hydropiper
220782;Reynoutria japonica
223951;Reynoutria japonica var. japonica
220868;Rumex acetosa
223982;Rumex acetosa subsp. acetosa
223983;Rumex acetosa var. acetosa
223986;Rumex acetosa subsp. lapponicus
220869;Rumex acetosella
223987;Rumex acetosella subsp. acetosella
223990;Rumex acetosella subsp. tenuifolius
220872;Rumex aquaticus
220877;Rumex crispus
6037480;Rumex crispus subsp. crispus
224009;Rumex crispus var. crispus
224010;Rumex crispus var. oelandicus
220881;Rumex longifolius
1421;Rumex palustris
14;Agrostemma githago
223885;Agrostemma githago subsp. githago
1857;Arenaria gothica
1725;Arenaria leptoclados
220647;Arenaria serpyllifolia
223895;Arenaria serpyllifolia subsp. serpyllifolia
220651;Atocion rupestre
220688;Cerastium alpinum
223920;Cerastium alpinum subsp. alpinum
223921;Cerastium alpinum subsp. glabratum
223922;Cerastium alpinum subsp. lanatum
220689;Cerastium arvense
301;Cerastium brachypetalum
220691;Cerastium cerastoides
220693;Cerastium diffusum
220694;Cerastium fontanum
223924;Cerastium fontanum subsp. fontanum
223926;Cerastium fontanum subsp. vulgare
223931;Cerastium fontanum var. holosteoides
223928;Cerastium fontanum var. vulgare
220695;Cerastium glomeratum
220696;Cerastium glutinosum
220698;Cerastium pumilum
220699;Cerastium semidecandrum
1868;Cerastium subtetrandrum
221720;Cherleria biflora
6011847;Cherleria biflora var. biflora
527;Dianthus arenarius
223945;Dianthus arenarius subsp. arenarius
528;Dianthus armeria
220765;Dianthus deltoides
529;Dianthus superbus
220788;Gypsophila fastigiata
747;Gypsophila muralis
220791;Gypsophila paniculata
778;Holosteum umbellatum
220811;Lychnis flos-cuculi
223959;Lychnis flos-cuculi subsp. flos-cuculi
221550;Myosoton aquaticum
1186;Petrorhagia prolifera
1187;Petrorhagia saxifraga
220818;Sabulina rubella
220819;Sabulina stricta
1059;Sabulina viscosa
1429;Sagina apetala
1431;Sagina caespitosa
220903;Sagina nodosa
224034;Sagina nodosa subsp. borealis
224035;Sagina nodosa subsp. nodosa
220904;Sagina procumbens
220912;Saponaria officinalis
220918;Silene acaulis
1493;Silene conica
224041;Silene conica subsp. conica
220927;Silene dioica
224046;Silene dioica var. dioica
231011;Silene involucrata
1496;Silene involucrata subsp. tenella
220931;Silene latifolia
224054;Silene latifolia subsp. alba
220936;Silene nutans
224055;Silene nutans var. infracta
224056;Silene nutans var. nutans
220941;Silene uniflora
1938;Silene uniflora subsp. petraea
220944;Silene vulgaris
232491;Silene vulgaris subsp. vulgaris
224062;Silene vulgaris var. vulgaris
220942;Silene wahlbergella
220952;Stellaria borealis
1529;Stellaria fennica
220955;Stellaria graminea
220962;Stellaria pallida
220963;Stellaria palustris
220975;Viscaria vulgaris
224079;Viscaria vulgaris subsp. vulgaris
220670;Atriplex rosea
220711;Blitum bonus-henricus
1869;Chenopodium striatiforme
753;Halimione pedunculata
141;Spirobassia hirsuta
1064;Montia arvensis
220828;Montia fontana
223961;Montia fontana subsp. fontana
223962;Montia fontana subsp. variabilis
220987;Cornus suecica
221100;Impatiens glandulifera
222881;Polemonium acutiflorum
221133;Polemonium caeruleum
221076;Androsace septentrionalis
219928;Lysimachia arvensis
50;Lysimachia minima
221109;Lysimachia nummularia
221112;Lysimachia vulgaris
221137;Primula farinosa
1295;Primula nutans
1296;Primula scandinavica
221140;Primula stricta
221141;Primula veris
1297;Primula vulgaris
220770;Diapensia lapponica
221955;Andromeda polifolia
219951;Arctous alpina
221615;Calluna vulgaris
221081;Cassiope tetragona
221088;Empetrum nigrum
224096;Empetrum nigrum subsp. hermaphroditum
224097;Empetrum nigrum subsp. nigrum
221092;Erica tetralix
219649;Harrimanella hypnoides
220247;Kalmia procumbens
221451;Phyllodoce caerulea
221146;Pyrola minor
221147;Pyrola rotundifolia
1344;Pyrola rotundifolia subsp. maritima
224108;Pyrola rotundifolia subsp. norvegica
224109;Pyrola rotundifolia subsp. rotundifolia
221150;Rhododendron lapponicum
221157;Vaccinium myrtillus
221159;Vaccinium uliginosum
224112;Vaccinium uliginosum subsp. microphyllum
221160;Vaccinium vitis-idaea
264921;Vaccinium vitis-idaea subsp. vitis-idaea
6002861;Asperula cynanchica
221409;Asperula tinctoria
221418;Galium boreale
221421;Galium mollugo
220148;Galium mollugo subsp. erectum
221424;Galium oelandicum
267127;Galium palustre
221419;Galium palustre subsp. elongatum
221425;Galium palustre subsp. palustre
224197;Galium palustre var. palustre
221430;Galium saxatile
673;Galium suecicum
224200;Galium suecicum var. suecicum
224201;Galium suecicum var. vestrogothicum
221437;Galium uliginosum
221439;Galium verum
224202;Galium verum subsp. verum
1491;Sherardia arvensis
288;Centaurium erythraea
287;Centaurium erythraea var. capitatum
224190;Centaurium erythraea var. erythraea
221411;Centaurium littorale
224191;Centaurium littorale var. glomeratum
224192;Centaurium littorale var. littorale
221412;Centaurium pulchellum
221448;Comastoma tenellum
221441;Gentiana nivalis
1885;Gentiana pneumonanthe
694;Gentiana purpurea
695;Gentianella amarella
264683;Gentianella amarella subsp. amarella
224205;Gentianella amarella var. amarella
224206;Gentianella amarella var. lingulata
696;Gentianella aurea
264685;Gentianella campestris
1713;Gentianella campestris subsp. baltica
221447;Gentianella campestris subsp. campestris
698;Gentianella campestris var. campestris
699;Gentianella campestris var. islandica
224210;Gentianella campestris var. suecica
221449;Gentianella uliginosa
982;Buglossoides arvensis var. coerulescens
221518;Cynoglossum officinale
221522;Echium vulgare
914;Lappula squarrosa
1892;Lithospermum officinale
266204;Mertensia sibirica
220257;Myosotis arvensis
221541;Myosotis decumbens
221542;Myosotis discolor
265799;Myosotis discolor subsp. discolor
221543;Myosotis laxa
224222;Myosotis laxa subsp. caespitosa
224223;Myosotis laxa subsp. laxa
221545;Myosotis ramosissima
221546;Myosotis scorpioides
224224;Myosotis scorpioides subsp. praecox
224225;Myosotis scorpioides subsp. scorpioides
221548;Myosotis stricta
221549;Myosotis sylvatica
221551;Nonea pulla
221763;Pentaglottis sempervirens
1330;Pulmonaria angustifolia
221570;Pulmonaria obscura
221580;Symphytum asperum
221581;Symphytum officinale
265809;Symphytum officinale var. officinale
221579;Symphytum × uplandicum
219775;Convolvulus arvensis
225195;Convolvulus arvensis var. arvensis
225196;Convolvulus arvensis var. linearifolius
225194;Convolvulus dahuricus
223417;Convolvulus dubius
223418;Convolvulus sepium
225193;Convolvulus sepium subsp. sepium
490;Cuscuta epithymum
225197;Cuscuta epithymum var. epithymum
225198;Cuscuta epithymum var. trifolii
221685;Ligustrum vulgare
221626;Digitalis purpurea
221659;Globularia vulgaris
777;Hippuris tetraphylla
221698;Linaria vulgaris
221774;Plantago lanceolata
224299;Plantago lanceolata subsp. lanceolata
221776;Plantago major
224300;Plantago major subsp. intermedia
224301;Plantago major subsp. major
221778;Plantago media
1901;Plantago tenuiflora
221878;Veronica alpina
224340;Veronica alpina subsp. alpina
224341;Veronica alpina subsp. pumila
221883;Veronica beccabunga
221887;Veronica chamaedrys
221890;Veronica fruticans
221892;Veronica hederifolia
224346;Veronica hederifolia subsp. hederifolia
224347;Veronica hederifolia subsp. lucorum
221893;Veronica longifolia
224349;Veronica longifolia var. longifolia
221895;Veronica officinalis
1655;Veronica praecox
221901;Veronica scutellata
6008972;Veronica scutellata var. scutellata
6008971;Veronica scutellata var. villosa
221902;Veronica serpyllifolia
224351;Veronica serpyllifolia subsp. humifusa
224352;Veronica serpyllifolia subsp. serpyllifolia
221903;Veronica spicata
224354;Veronica spicata subsp. spicata
1656;Veronica triphyllos
221905;Veronica verna
221812;Scrophularia nodosa
1651;Verbascum densiflorum
1652;Verbascum lychnitis
221862;Verbascum nigrum
221870;Verbascum thapsus
219708;Pinguicula alpina
221767;Pinguicula vulgaris
17;Ajuga genevensis
221597;Ajuga pyramidalis
18;Ajuga reptans
221830;Betonica macrantha
1524;Betonica officinalis
221802;Clinopodium acinos
221806;Clinopodium vulgare
564;Dracocephalum ruyschiana
565;Dracocephalum thymiflorum
220152;Glechoma hederacea
221236;Lavandula angustifolia
221947;Lycopus europaeus
1019;Marrubium vulgare
221711;Mentha aquatica
224281;Mentha aquatica subsp. aquatica
224282;Mentha aquatica subsp. litoralis
221712;Mentha arvensis
221710;Mentha × verticillata
221729;Nepeta grandiflora
221738;Origanum vulgare
221143;Prunella grandiflora
221784;Prunella laciniata
221785;Prunella vulgaris
221791;Salvia argentea
221794;Salvia nemorosa
221795;Salvia officinalis
1432;Salvia pratensis
221790;Salvia × sylvestris
221819;Scutellaria galericulata
221820;Scutellaria hastifolia
1473;Scutellaria minor
221832;Stachys palustris
221844;Teucrium scordium
1562;Thymus pulegioides
6012051;Thymus pulegioides subsp. pulegioides
221849;Thymus serpyllum
224316;Thymus serpyllum subsp. serpyllum
220434;Bartsia alpina
221635;Euphrasia hyperborea
626;Euphrasia micrantha
221637;Euphrasia nemorosa
221638;Euphrasia officinalis
628;Euphrasia officinalis subsp. monticola
627;Euphrasia officinalis subsp. officinalis
629;Euphrasia officinalis subsp. pratensis
221639;Euphrasia salisburgensis
1882;Euphrasia salisburgensis subsp. salisburgensis
631;Euphrasia scottica
221641;Euphrasia stricta
224255;Euphrasia stricta var. brevipila
224256;Euphrasia stricta var. gotlandica
224257;Euphrasia stricta var. stricta
632;Euphrasia stricta var. suecica
224259;Euphrasia stricta var. tenuis
221634;Euphrasia wettsteinii
224241;Euphrasia wettsteinii var. wettsteinii
1028;Melampyrum arvense
1897;Melampyrum cristatum
221704;Melampyrum nemorosum
221705;Melampyrum pratense
224272;Melampyrum pratense var. hians
224273;Melampyrum pratense var. pratense
221706;Melampyrum sylvaticum
221735;Odontites vernus
221736;Odontites vulgaris
1124;Orobanche alba
1125;Orobanche elatior
221748;Orobanche lucorum
1126;Orobanche minor
1127;Orobanche picridis
1128;Orobanche purpurea
1129;Orobanche reticulata
221561;Pedicularis flammea
221756;Pedicularis hirsuta
221757;Pedicularis lapponica
221758;Pedicularis oederi
221759;Pedicularis palustris
224293;Pedicularis palustris subsp. borealis
224294;Pedicularis palustris subsp. opsiantha
224295;Pedicularis palustris subsp. palustris
221760;Pedicularis sceptrum-carolinum
1174;Pedicularis sylvatica
224296;Pedicularis sylvatica subsp. sylvatica
221788;Rhinanthus angustifolius
224310;Rhinanthus angustifolius subsp. angustifolius
224311;Rhinanthus angustifolius subsp. grandiflorus
221787;Rhinanthus minor
224306;Rhinanthus minor subsp. groenlandicus
224307;Rhinanthus minor subsp. minor
224308;Rhinanthus minor subsp. stenophyllus
265914;Campanula barbata
245;Campanula cervicaria
220013;Campanula glomerata
223652;Campanula glomerata subsp. glomerata
220015;Campanula latifolia
223653;Campanula latifolia var. latifolia
220017;Campanula patula
220018;Campanula persicifolia
265920;Campanula persicifolia var. persicifolia
246;Campanula rapunculus
220023;Campanula rotundifolia
223655;Campanula rotundifolia subsp. gieseckiana
223656;Campanula rotundifolia subsp. groenlandica
223657;Campanula rotundifolia subsp. rotundifolia
223444;Jasione montana
1236;Phyteuma nigrum
1237;Phyteuma spicatum
223729;Phyteuma spicatum subsp. coeruleum
223730;Phyteuma spicatum subsp. spicatum
219902;Achillea filipendulina
219906;Achillea millefolium
223628;Achillea millefolium subsp. millefolium
223629;Achillea millefolium subsp. sudetica
219909;Achillea ptarmica
223631;Achillea ptarmica var. ptarmica
221073;Anaphalis margaritacea
264731;Antennaria alpina
222019;Antennaria alpina subsp. alpina
219932;Antennaria alpina subsp. canescens
1854;Antennaria alpina subsp. porsildii
219933;Antennaria dioica
219935;Antennaria villifera
1855;Anthemis arvensis
223635;Anthemis arvensis subsp. arvensis
60;Anthemis cotula
219634;Arctium lappa
219947;Arctium minus
219950;Arctium tomentosum
1861;Arnica angustifolia
264732;Arnica angustifolia subsp. alpina
219955;Arnica montana
89;Arnoseris minima
219958;Artemisia absinthium
219963;Artemisia campestris
223645;Artemisia campestris subsp. campestris
91;Artemisia oelandica
1862;Artemisia rupestris
6011214;Artemisia tanacetifolia
219976;Artemisia vulgaris
265945;Artemisia vulgaris subsp. vulgaris
223647;Artemisia vulgaris var. vulgaris
220997;Bellis perennis
146;Bidens radiata
1865;Carduus acanthoides
220028;Carduus crispus
255;Carduus nutans
6007475;Carduus nutans subsp. nutans
222384;Carlina acaulis
220038;Carlina vulgaris
272;Carlina vulgaris subsp. longifolia
223662;Carlina vulgaris subsp. vulgaris
220047;Centaurea cheiranthifolia
223663;Centaurea cheiranthifolia var. cheiranthifolia
220054;Centaurea jacea
265955;Centaurea jacea subsp. jacea
220058;Centaurea montana
285;Centaurea nigra
264742;Centaurea phrygia
286;Centaurea phrygia subsp. phrygia
264738;Centaurea scabiosa
220064;Centaurea scabiosa subsp. scabiosa
220067;Centaurea stoebe
220078;Cichorium intybus
223675;Cichorium intybus var. intybus
220079;Cirsium acaule
220080;Cirsium arvense
223685;Cirsium arvense var. arvense
223686;Cirsium arvense var. incanum
220083;Cirsium heterophyllum
220084;Cirsium oleraceum
220085;Cirsium palustre
351;Cirsium rivulare
220087;Cirsium tuberosum
219944;Cota tinctoria
223017;Crepis biennis
481;Crepis nicaeensis
220103;Crepis praemorsa
220107;Crepis tectorum
223699;Crepis tectorum subsp. tectorum
223701;Crepis tectorum var. tectorum
220118;Doronicum plantagineum
220125;Erigeron acris
223702;Erigeron acris subsp. acris
265980;Erigeron acris subsp. decoloratus
223705;Erigeron acris subsp. politus
220129;Erigeron humilis
220133;Erigeron uniflorus
223713;Erigeron uniflorus subsp. eriocephalus
223714;Erigeron uniflorus subsp. uniflorus
221530;Eupatorium cannabinum
219990;Eurybia sibirica
647;Filago lutescens
1891;Galatella linosyris
221202;Gnaphalium norvegicum
220154;Gnaphalium supinum
220155;Gnaphalium sylvaticum
220156;Gnaphalium uliginosum
223715;Gnaphalium uliginosum subsp. pilulare
223716;Gnaphalium uliginosum subsp. uliginosum
762;Helichrysum arenarium
231401;Hieracium ravusculum
267045;Hieracium phaeoprasum
222024;Hieracium umbellatum
231695;Hieracium grandidens
266715;Hieracium achnoodes
231211;Hieracium austrinum
231253;Hieracium daedalolepium
231370;Hieracium pexum
231390;Hieracium prolatatum
231397;Hieracium pumicatifolium
231421;Hieracium spodoleucum
231425;Hieracium stibeophyllum
231446;Hieracium subterdentatum
231462;Hieracium vastulum
220204;Hypochaeris maculata
220205;Hypochaeris radicata
1935;Jacobaea aquatica
223761;Jacobaea aquatica var. aquatica
1487;Jacobaea erucifolia
1490;Jacobaea paludosa
220307;Jacobaea vulgaris
223763;Jacobaea vulgaris subsp. dunensis
1489;Jacobaea vulgaris subsp. gotlandica
223765;Jacobaea vulgaris subsp. vulgaris
911;Lactuca quercina
223727;Lactuca quercina var. quercina
220254;Lactuca sibirica
220221;Lapsana communis
223719;Lapsana communis subsp. communis
220228;Leontodon hispidus
941;Leontodon saxatilis
220235;Leucanthemum vulgare
1113;Onopordum acanthium
221104;Pentanema britannica
886;Pentanema ensifolium
220210;Pentanema salicinum
265993;Pentanema salicinum var. salicinum
220263;Petasites frigidus
220266;Petasites spurius
220271;Picris hieracioides
220273;Pilosella aurantiaca
223732;Pilosella aurantiaca subsp. aurantiaca
266011;Pilosella aurantiaca var. aurantiaca
266012;Pilosella aurantiaca var. blyttiana
223737;Pilosella aurantiaca subsp. decolorans
223735;Pilosella aurantiaca subsp. decolorans
774;Pilosella aurantiaca subsp. dimorpha
220274;Pilosella cymosa
223743;Pilosella cymosa subsp. cymosa
223745;Pilosella cymosa var. cymosa
223746;Pilosella cymosa var. pubescens
223750;Pilosella cymosa subsp. praealta
223752;Pilosella cymosa var. praealta
264776;Pilosella cymosiformis
264774;Pilosella floribunda
220278;Pilosella lactucella
220279;Pilosella officinarum
223757;Pilosella officinarum subsp. officinarum
223758;Pilosella officinarum subsp. peleteriana
223754;Pilosella × piloselliflora
6033357;Pilosella × polioderma
223738;Pilosella pseudoblyttii
223744;Pilosella × scandinavica
220280;Pilosella sphaerocephala
220277;Pilosella suecica
220292;Rudbeckia laciniata
220294;Saussurea alpina
220299;Scorzonera humilis
220227;Scorzoneroides autumnalis
223722;Scorzoneroides autumnalis var. autumnalis
223721;Scorzoneroides autumnalis var. keretinus
223725;Scorzoneroides autumnalis var. pratensis
220309;Senecio leucanthemifolius
220316;Senecio leucanthemifolius subsp. vernalis
220314;Senecio sylvaticus
220320;Serratula tinctoria
220325;Solidago canadensis
220329;Solidago virgaurea
223777;Solidago virgaurea subsp. lapponica
223778;Solidago virgaurea subsp. virgaurea
220343;Tanacetum corymbosum
220344;Tanacetum macrophyllum
220345;Tanacetum parthenium
220346;Tanacetum vulgare
223786;Tanacetum vulgare f. vulgare
230712;Taraxacum biformatum
230558;Taraxacum boreiforme
230562;Taraxacum canaliculatum
230567;Taraxacum guttulatum
230571;Taraxacum laceratum
1757;Taraxacum litorale
230581;Taraxacum remotilobum
230584;Taraxacum rubidipes
230588;Taraxacum subintegrum
230592;Taraxacum melanostylum
1953;Taraxacum tornense
6331756;Taraxacum hirsuticaule
230599;Taraxacum jemtlandicum
230607;Taraxacum rubrolineatum
1752;Taraxacum duplidentifrons
1546;Taraxacum polium
244090;Taraxacum prionum
230614;Taraxacum abietifolium
235021;Taraxacum dahlii
244091;Taraxacum detonsum
1947;Taraxacum discretum
230623;Taraxacum dissimile
230629;Taraxacum isthmicola
230635;Taraxacum linguatifrons
230638;Taraxacum microlobum
244092;Taraxacum pallidilateritium
230640;Taraxacum plumbeum
230644;Taraxacum retroversum
1950;Taraxacum ruberulum
230647;Taraxacum saphycraspedum
6329096;Taraxacum sectum
1952;Taraxacum stellare
230655;Taraxacum tortilobum
230656;Taraxacum xerophilum
230659;Taraxacum fusciflorum
230663;Taraxacum lamprophyllum
230665;Taraxacum pruinatum
230668;Taraxacum spiculatum
6005232;Taraxacum subericinum
230673;Taraxacum adpressum
230674;Taraxacum ciconium
6007530;Taraxacum conspersum
1754;Taraxacum euryphyllum
230676;Taraxacum excellens
230677;Taraxacum firmum
1749;Taraxacum larssonii
6007531;Taraxacum lentiginosum
1758;Taraxacum maculigerum
230679;Taraxacum naevosiforme
230680;Taraxacum naevosum
244093;Taraxacum opeatolobum
1760;Taraxacum praestans
230681;Taraxacum rhodoneuron
6051124;Taraxacum stictophyllum
6005233;Taraxacum subnaevosum
1734;Taraxacum austrinum
266268;Taraxacum bavaricum
1751;Taraxacum crocinum
1545;Taraxacum crocodes
1944;Taraxacum decolorans
1753;Taraxacum egregium
1946;Taraxacum intercedens
1948;Taraxacum lissocarpum
1949;Taraxacum pseudosuecicum
230688;Taraxacum subalpinum
1750;Taraxacum vestrogothicum
230971;Taraxacum eximium
230975;Taraxacum purpuridens
2077;Taraxacum spectabile
230798;Taraxacum kjellmanii
244151;Taraxacum lepidum
230841;Taraxacum molybdolepis
230851;Taraxacum obtusilobum
230859;Taraxacum onychodontum
230868;Taraxacum pannulatum
230874;Taraxacum persimile
230886;Taraxacum praticola
230898;Taraxacum pycnolobum
230908;Taraxacum rubrisquameum
230960;Taraxacum undulatiforme
1724;Tephroseris integrifolia
1575;Tragopogon crocifolius
1576;Tragopogon dubius
220392;Tragopogon pratensis
223795;Tragopogon pratensis subsp. minor
223797;Tragopogon pratensis subsp. pratensis
220396;Tussilago farfara
221575;Sambucus ebulus
222025;Knautia arvensis
220240;Linnaea borealis
221041;Lonicera xylosteum
1450;Scabiosa canescens
221044;Scabiosa columbaria
221046;Succisa pratensis
221047;Symphoricarpos albus
224085;Symphoricarpos albus var. laevigatus
221049;Valeriana dioica
221050;Valeriana officinalis
221051;Valeriana sambucifolia
224089;Valeriana sambucifolia subsp. sambucifolia
1644;Valerianella dentata
219568;Hydrocotyle vulgaris
222185;Aegopodium podagraria
219619;Aethusa cynapium
223539;Aethusa cynapium var. cynapium
223541;Aethusa cynapium var. gigantea
219623;Angelica archangelica
223542;Angelica archangelica subsp. archangelica
219624;Angelica sylvestris
62;Anthriscus caucalis
219627;Anthriscus sylvestris
219640;Bupleurum falcatum
1864;Bupleurum tenuissimum
220041;Carum carvi
316;Chaerophyllum bulbosum
317;Chaerophyllum prescottii
219655;Chaerophyllum temulum
405;Conium maculatum
219664;Daucus carota
223548;Daucus carota subsp. carota
640;Falcaria vulgaris
79;Helosciadium inundatum
219680;Heracleum mantegazzianum
222850;Heracleum persicum
219681;Heracleum sphondylium
223551;Heracleum sphondylium subsp. sibiricum
223552;Heracleum sphondylium subsp. sphondylium
219685;Laserpitium latifolium
219845;Levisticum officinale
220817;Meum athamanticum
223349;Myrrhis odorata
1098;Oenanthe fistulosa
219697;Pastinaca sativa
223553;Pastinaca sativa subsp. sativa
223554;Pastinaca sativa subsp. sylvestris
1188;Peucedanum oreoselinum
1242;Pimpinella major
219706;Pimpinella saxifraga
1243;Pimpinella saxifraga subsp. nigra
223556;Pimpinella saxifraga subsp. saxifraga
219716;Selinum carvifolia
383;Selinum dubium
219719;Seseli libanotis
1492;Silaum silaus
219726;Torilis japonica
